"TRANSACTION_ID";"TRANSACTION_TYPE";"TRANSACTION_VALUE";"TIMEID";"CUST_CC_NO";"CUST_SSN";"BRANCH_CODE"
24250;"Bills";43.0;"20180810";"4210653353323670";123455349;115
24251;"Entertainment";72.0;"20180402";"4210653353323670";123455349;91
24252;"Entertainment";71.0;"20181002";"4210653353323670";123455349;109
24253;"Healthcare";34.0;"20180505";"4210653353323670";123455349;21
24254;"Grocery";81.0;"20180220";"4210653353323670";123455349;99
24255;"Education";33.0;"20180309";"4210653353323670";123455349;31
24256;"Gas";23.0;"20180217";"4210653353323670";123455349;135
24257;"Healthcare";56.0;"20180104";"4210653353323670";123455349;131
24258;"Healthcare";16.0;"20180924";"4210653353323670";123455349;31
24259;"Grocery";32.0;"20181017";"4210653353323670";123455349;59
24260;"Gas";75.0;"20180614";"4210653353323670";123455349;103
24261;"Grocery";7.0;"20180708";"4210653353323670";123455349;85
24262;"Gas";89.0;"20180520";"4210653353323670";123455349;131
24263;"Bills";51.0;"20181025";"4210653353323670";123455349;43
24264;"Education";80.0;"20180518";"4210653353323670";123455349;168
24265;"Education";55.0;"20180828";"4210653353323670";123455349;81
24266;"Grocery";94.0;"20181128";"4210653353323670";123455349;173
24267;"Bills";14.0;"20180620";"4210653353323670";123455349;192
24268;"Education";47.0;"20180718";"4210653353323670";123455349;114
24269;"Test";56.0;"20180106";"4210653353323670";123455349;79
24270;"Test";17.0;"20180311";"4210653353323670";123455349;46
24271;"Gas";59.0;"20180505";"4210653353323670";123455349;91
24272;"Entertainment";98.0;"20181009";"4210653353323670";123455349;11
24273;"Grocery";14.0;"20181124";"4210653353323670";123455349;104
24274;"Grocery";89.0;"20180824";"4210653353323670";123455349;73
24275;"Gas";66.0;"20181114";"4210653353323670";123455349;18
24276;"Education";41.0;"20180427";"4210653353323670";123455349;67
24277;"Grocery";7.0;"20180212";"4210653353323670";123455349;178
24278;"Healthcare";13.0;"20181026";"4210653353323670";123455349;170
24279;"Test";43.0;"20181217";"4210653353323670";123455349;78
24280;"Test";44.0;"20180912";"4210653353323670";123455349;160
24281;"Grocery";96.0;"20181226";"4210653353323670";123455349;51
24282;"Education";51.0;"20181210";"4210653353323670";123455349;90
24283;"Healthcare";74.0;"20180218";"4210653353323670";123455349;131
24284;"Entertainment";31.0;"20180702";"4210653353323670";123455349;145
24285;"Bills";67.0;"20180115";"4210653353323670";123455349;54
24286;"Healthcare";63.0;"20181201";"4210653353323670";123455349;90
24287;"Gas";4.0;"20180225";"4210653353323670";123455349;60
24288;"Test";78.0;"20180116";"4210653353323670";123455349;44
24289;"Test";45.0;"20181214";"4210653353323670";123455349;56
24290;"Bills";97.0;"20180705";"4210653353323670";123455349;42
24291;"Grocery";47.0;"20180209";"4210653353323670";123455349;103
24292;"Education";21.0;"20181009";"4210653353323670";123455349;26
24293;"Healthcare";21.0;"20180223";"4210653353323670";123455349;149
24294;"Gas";82.0;"20180628";"4210653353323670";123455349;74
24295;"Education";84.0;"20181202";"4210653353323670";123455349;178
24296;"Gas";69.0;"20180912";"4210653353323670";123455349;117
24297;"Gas";58.0;"20180525";"4210653353323670";123455349;25
24298;"Bills";82.0;"20180311";"4210653353323670";123455349;36
24299;"Test";33.0;"20181204";"4210653353323670";123455349;35
24300;"Entertainment";99.0;"20181014";"4210653353323670";123455349;145
24301;"Education";81.0;"20180418";"4210653353323670";123455349;47
24302;"Test";3.0;"20180711";"4210653353323670";123455349;135
24303;"Gas";98.0;"20180520";"4210653353323670";123455349;56
24304;"Gas";99.0;"20181019";"4210653353323670";123455349;3
24305;"Grocery";22.0;"20180224";"4210653353323670";123455349;8
24306;"Bills";59.0;"20180809";"4210653353323670";123455349;63
24307;"Education";31.0;"20180216";"4210653353323670";123455349;15
24308;"Grocery";59.0;"20180925";"4210653353323670";123455349;38
24309;"Grocery";45.0;"20180920";"4210653353323670";123455349;7
24310;"Grocery";52.0;"20180811";"4210653353323670";123455349;164
24311;"Education";3.0;"20180523";"4210653353323670";123455349;136
24312;"Education";80.0;"20181121";"4210653353323670";123455349;124
24313;"Gas";16.0;"20180407";"4210653353323670";123455349;22
24314;"Entertainment";31.0;"20181025";"4210653353323670";123455349;89
24315;"Test";40.0;"20180802";"4210653353323670";123455349;73
24316;"Education";84.0;"20180909";"4210653353323670";123455349;180
24317;"Healthcare";11.0;"20180413";"4210653353323670";123455349;58
24318;"Gas";91.0;"20180624";"4210653353323670";123455349;27
24319;"Entertainment";92.0;"20181223";"4210653353323670";123455349;35
24320;"Entertainment";32.0;"20180906";"4210653353323670";123455349;115
24321;"Education";64.0;"20180715";"4210653353323670";123455349;63
24322;"Grocery";23.0;"20181101";"4210653353323670";123455349;164
24323;"Gas";30.0;"20180601";"4210653353323670";123455349;76
24324;"Healthcare";27.0;"20180618";"4210653353323670";123455349;104
24325;"Bills";3.0;"20180119";"4210653353323670";123455349;111
24326;"Bills";27.0;"20180425";"4210653353323670";123455349;104
24327;"Gas";38.0;"20181214";"4210653357017766";123455345;44
24328;"Test";88.0;"20180827";"4210653357017766";123455345;91
24329;"Test";20.0;"20180413";"4210653357017766";123455345;114
24330;"Grocery";18.0;"20181225";"4210653357017766";123455345;2
24331;"Test";41.0;"20180401";"4210653357017766";123455345;178
24332;"Entertainment";61.0;"20181206";"4210653357017766";123455345;118
24333;"Gas";35.0;"20180220";"4210653357017766";123455345;12
24334;"Education";84.0;"20180305";"4210653357017766";123455345;192
24335;"Grocery";61.0;"20180506";"4210653357017766";123455345;54
24336;"Education";38.0;"20180126";"4210653357017766";123455345;77
24337;"Bills";42.0;"20181002";"4210653357017766";123455345;5
24338;"Healthcare";61.0;"20181026";"4210653357017766";123455345;50
24339;"Healthcare";13.0;"20180507";"4210653357017766";123455345;73
24340;"Education";68.0;"20180710";"4210653357017766";123455345;46
24341;"Education";5.0;"20180313";"4210653357017766";123455345;168
24342;"Test";72.0;"20181101";"4210653357017766";123455345;15
24343;"Gas";71.0;"20180309";"4210653357017766";123455345;10
24344;"Healthcare";34.0;"20180905";"4210653357017766";123455345;83
24345;"Healthcare";77.0;"20180928";"4210653357017766";123455345;145
24346;"Healthcare";21.0;"20181204";"4210653311652836";123455343;105
24347;"Education";60.0;"20180906";"4210653311652836";123455343;39
24348;"Entertainment";72.0;"20181217";"4210653311652836";123455343;51
24349;"Education";43.0;"20180916";"4210653311652836";123455343;8
24350;"Gas";13.0;"20180613";"4210653311652836";123455343;114
24351;"Entertainment";5.0;"20180304";"4210653311652836";123455343;95
24352;"Gas";92.0;"20180119";"4210653311652836";123455343;57
24353;"Entertainment";77.0;"20180902";"4210653311652836";123455343;100
24354;"Education";94.0;"20180911";"4210653311652836";123455343;18
24355;"Healthcare";40.0;"20180904";"4210653311652836";123455343;32
24356;"Bills";26.0;"20180703";"4210653311652836";123455343;126
24357;"Education";58.0;"20180112";"4210653311652836";123455343;180
24358;"Education";21.0;"20181125";"4210653344290689";123455340;44
24359;"Test";29.0;"20180627";"4210653344290689";123455340;160
24360;"Education";59.0;"20181025";"4210653344290689";123455340;77
24361;"Test";2.0;"20180906";"4210653344290689";123455340;9
24362;"Test";27.0;"20181126";"4210653344290689";123455340;149
24363;"Grocery";36.0;"20181014";"4210653344290689";123455340;93
24364;"Education";57.0;"20180808";"4210653344290689";123455340;145
24365;"Education";75.0;"20180804";"4210653344290689";123455340;144
24366;"Healthcare";71.0;"20180617";"4210653344290689";123455340;123
24367;"Healthcare";73.0;"20180923";"4210653344290689";123455340;135
24368;"Grocery";89.0;"20181104";"4210653344290689";123455340;175
24369;"Grocery";34.0;"20180919";"4210653344290689";123455340;25
24370;"Test";89.0;"20181015";"4210653344290689";123455340;160
24371;"Gas";92.0;"20180918";"4210653344290689";123455340;27
24372;"Entertainment";31.0;"20180523";"4210653344290689";123455340;11
24373;"Entertainment";69.0;"20180615";"4210653344290689";123455340;46
24374;"Healthcare";50.0;"20180907";"4210653344290689";123455340;124
24375;"Bills";13.0;"20180314";"4210653344290689";123455340;9
24376;"Test";17.0;"20180919";"4210653344290689";123455340;131
24377;"Entertainment";40.0;"20180307";"4210653344290689";123455340;24
24378;"Gas";29.0;"20180914";"4210653352896508";123455330;67
24379;"Bills";48.0;"20180610";"4210653352896508";123455330;73
24380;"Grocery";49.0;"20181024";"4210653352896508";123455330;39
24381;"Grocery";38.0;"20180707";"4210653352896508";123455330;131
24382;"Entertainment";51.0;"20180710";"4210653352896508";123455330;105
24383;"Bills";86.0;"20181017";"4210653352896508";123455330;57
24384;"Education";92.0;"20180818";"4210653352896508";123455330;16
24385;"Healthcare";68.0;"20180406";"4210653352896508";123455330;23
24386;"Entertainment";86.0;"20180907";"4210653352896508";123455330;29
24387;"Healthcare";84.0;"20181203";"4210653352896508";123455330;40
24388;"Grocery";100.0;"20180615";"4210653352896508";123455330;63
24389;"Gas";57.0;"20180120";"4210653352896508";123455330;178
24390;"Test";59.0;"20180712";"4210653352896508";123455330;164
24391;"Bills";50.0;"20180211";"4210653352896508";123455330;125
24392;"Test";71.0;"20180411";"4210653352896508";123455330;16
24393;"Education";29.0;"20180614";"4210653352896508";123455330;17
24394;"Bills";12.0;"20180217";"4210653352896508";123455330;52
24395;"Education";11.0;"20180927";"4210653352896508";123455330;107
24396;"Entertainment";37.0;"20180311";"4210653352896508";123455330;105
24397;"Healthcare";29.0;"20180215";"4210653352896508";123455330;30
24398;"Bills";24.0;"20180925";"4210653352896508";123455330;173
24399;"Healthcare";61.0;"20180110";"4210653352896508";123455330;39
24400;"Grocery";39.0;"20181122";"4210653352896508";123455330;115
24401;"Healthcare";58.0;"20180524";"4210653352896508";123455330;20
24402;"Bills";76.0;"20181224";"4210653352896508";123455330;37
24403;"Test";18.0;"20180222";"4210653352896508";123455330;48
24404;"Entertainment";86.0;"20180724";"4210653352896508";123455330;28
24405;"Entertainment";84.0;"20181117";"4210653352896508";123455330;175
24406;"Healthcare";58.0;"20180611";"4210653352896508";123455330;40
24407;"Entertainment";53.0;"20180316";"4210653352896508";123455330;105
24408;"Education";62.0;"20180301";"4210653352896508";123455330;58
24409;"Healthcare";90.0;"20180111";"4210653352896508";123455330;156
24410;"Grocery";38.0;"20180422";"4210653352896508";123455330;75
24411;"Entertainment";88.0;"20180426";"4210653352896508";123455330;131
24412;"Entertainment";14.0;"20180801";"4210653352896508";123455330;117
24413;"Grocery";35.0;"20180407";"4210653352896508";123455330;26
24414;"Entertainment";40.0;"20180404";"4210653352896508";123455330;8
24415;"Test";88.0;"20180811";"4210653335706333";123455322;27
24416;"Entertainment";98.0;"20181007";"4210653335706333";123455322;170
24417;"Gas";5.0;"20180117";"4210653335706333";123455322;20
24418;"Gas";79.0;"20180305";"4210653335706333";123455322;66
24419;"Grocery";33.0;"20180127";"4210653335706333";123455322;93
24420;"Education";47.0;"20181028";"4210653335706333";123455322;175
24421;"Test";17.0;"20180727";"4210653335706333";123455322;67
24422;"Test";37.0;"20180617";"4210653335706333";123455322;39
24423;"Education";71.0;"20180211";"4210653335706333";123455322;115
24424;"Gas";56.0;"20180611";"4210653335706333";123455322;42
24425;"Bills";60.0;"20180402";"4210653335706333";123455322;15
24426;"Gas";39.0;"20180207";"4210653335706333";123455322;51
24427;"Gas";17.0;"20180625";"4210653335706333";123455322;57
24428;"Test";98.0;"20180511";"4210653335706333";123455322;76
24429;"Education";2.0;"20180504";"4210653335706333";123455322;168
24430;"Education";73.0;"20180506";"4210653335706333";123455322;16
24431;"Bills";81.0;"20180327";"4210653335706333";123455322;50
24432;"Bills";7.0;"20180827";"4210653335706333";123455322;7
24433;"Gas";91.0;"20181021";"4210653335706333";123455322;39
24434;"Grocery";5.0;"20180816";"4210653335706333";123455322;95
24435;"Grocery";48.0;"20180201";"4210653335706333";123455322;54
24436;"Entertainment";31.0;"20181103";"4210653335706333";123455322;78
24437;"Entertainment";30.0;"20180911";"4210653358697186";123455315;19
24438;"Entertainment";72.0;"20180516";"4210653358697186";123455315;74
24439;"Education";70.0;"20180308";"4210653358697186";123455315;63
24440;"Healthcare";99.0;"20180306";"4210653358697186";123455315;22
24441;"Education";95.0;"20180310";"4210653358697186";123455315;118
24442;"Grocery";49.0;"20180601";"4210653326355543";123455302;4
24443;"Test";59.0;"20180723";"4210653326355543";123455302;11
24444;"Gas";29.0;"20180913";"4210653326355543";123455302;166
24445;"Gas";92.0;"20180422";"4210653326355543";123455302;59
24446;"Gas";51.0;"20180518";"4210653326355543";123455302;1
24447;"Gas";74.0;"20181015";"4210653326355543";123455302;42
24448;"Entertainment";4.0;"20180812";"4210653326355543";123455302;31
24449;"Healthcare";90.0;"20180517";"4210653326355543";123455302;90
24450;"Bills";5.0;"20180701";"4210653326355543";123455302;139
24451;"Test";11.0;"20180323";"4210653326355543";123455302;27
24452;"Entertainment";82.0;"20180802";"4210653326355543";123455302;139
24453;"Gas";78.0;"20181212";"4210653326355543";123455302;126
24454;"Education";10.0;"20180315";"4210653326355543";123455302;46
24455;"Healthcare";65.0;"20181002";"4210653326355543";123455302;45
24456;"Entertainment";2.0;"20180603";"4210653326355543";123455302;46
24457;"Healthcare";83.0;"20180104";"4210653326355543";123455302;89
24458;"Bills";9.0;"20180806";"4210653326355543";123455302;126
24459;"Test";75.0;"20180108";"4210653326355543";123455302;160
24460;"Healthcare";80.0;"20181009";"4210653326355543";123455302;95
24461;"Education";93.0;"20180505";"4210653326355543";123455302;178
24462;"Education";62.0;"20181016";"4210653326355543";123455302;73
24463;"Test";50.0;"20181110";"4210653326355543";123455302;60
24464;"Healthcare";11.0;"20180427";"4210653326355543";123455302;123
24465;"Bills";63.0;"20180514";"4210653326355543";123455302;7
24466;"Education";18.0;"20180826";"4210653326355543";123455302;178
24467;"Education";8.0;"20181014";"4210653326355543";123455302;104
24468;"Education";29.0;"20181221";"4210653326355543";123455302;2
24469;"Entertainment";58.0;"20180303";"4210653326355543";123455302;70
24470;"Test";17.0;"20181011";"4210653326355543";123455302;160
24471;"Healthcare";35.0;"20180119";"4210653326355543";123455302;5
24472;"Entertainment";68.0;"20180203";"4210653326355543";123455302;180
24473;"Entertainment";8.0;"20181006";"4210653326355543";123455302;158
24474;"Entertainment";1.0;"20181004";"4210653326355543";123455302;180
24475;"Bills";26.0;"20180709";"4210653326355543";123455302;7
24476;"Healthcare";85.0;"20181203";"4210653326355543";123455302;78
24477;"Healthcare";10.0;"20180801";"4210653326355543";123455302;73
24478;"Education";8.0;"20180520";"4210653326355543";123455302;166
24479;"Healthcare";43.0;"20181202";"4210653326355543";123455302;8
24480;"Test";39.0;"20180423";"4210653326355543";123455302;44
24481;"Entertainment";75.0;"20181028";"4210653326355543";123455302;192
24482;"Grocery";101.0;"20180209";"4210653326355543";123455302;100
24483;"Bills";27.0;"20180408";"4210653326355543";123455302;99
24484;"Test";81.0;"20180309";"4210653336628376";123455296;15
24485;"Entertainment";86.0;"20180712";"4210653336628376";123455296;91
24486;"Test";93.0;"20180723";"4210653336628376";123455296;73
24487;"Entertainment";80.0;"20181013";"4210653336628376";123455296;45
24488;"Grocery";38.0;"20181103";"4210653336628376";123455296;85
24489;"Bills";25.0;"20180412";"4210653336628376";123455296;156
24490;"Healthcare";83.0;"20180821";"4210653336628376";123455296;22
24491;"Bills";88.0;"20180213";"4210653336628376";123455296;49
24492;"Test";12.0;"20180313";"4210653336628376";123455296;111
24493;"Bills";57.0;"20181226";"4210653336628376";123455296;67
24494;"Gas";30.0;"20180416";"4210653336628376";123455296;9
24495;"Bills";16.0;"20181027";"4210653336628376";123455296;38
24496;"Education";33.0;"20180105";"4210653336628376";123455296;78
24497;"Gas";48.0;"20180526";"4210653336628376";123455296;36
24498;"Test";49.0;"20181010";"4210653336628376";123455296;72
24499;"Healthcare";7.0;"20180713";"4210653336628376";123455296;139
24500;"Healthcare";75.0;"20181023";"4210653336628376";123455296;67
24501;"Gas";64.0;"20180128";"4210653336628376";123455296;105
24502;"Test";95.0;"20180920";"4210653336628376";123455296;158
24503;"Education";29.0;"20181103";"4210653336628376";123455296;22
24504;"Healthcare";4.0;"20181223";"4210653336628376";123455296;22
24505;"Bills";82.0;"20180413";"4210653336628376";123455296;85
24506;"Grocery";30.0;"20180208";"4210653336628376";123455296;15
24507;"Grocery";22.0;"20181228";"4210653336628376";123455296;39
24508;"Gas";81.0;"20180621";"4210653336628376";123455296;2
24509;"Grocery";40.0;"20181115";"4210653336628376";123455296;139
24510;"Healthcare";70.0;"20180107";"4210653312665358";123455295;58
24511;"Entertainment";7.0;"20180427";"4210653312665358";123455295;114
24512;"Education";77.0;"20180310";"4210653312665358";123455295;91
24513;"Gas";10.0;"20180513";"4210653312665358";123455295;160
24514;"Grocery";92.0;"20180817";"4210653312665358";123455295;175
24515;"Bills";100.0;"20180727";"4210653312665358";123455295;83
24516;"Entertainment";91.0;"20180614";"4210653312665358";123455295;12
24517;"Test";47.0;"20180927";"4210653312665358";123455295;20
24518;"Bills";60.0;"20180207";"4210653312665358";123455295;58
24519;"Education";13.0;"20180521";"4210653312665358";123455295;63
24520;"Bills";79.0;"20180307";"4210653312665358";123455295;52
24521;"Test";3.0;"20181212";"4210653312665358";123455295;175
24522;"Healthcare";93.0;"20180113";"4210653312665358";123455295;89
24523;"Grocery";58.0;"20181219";"4210653312665358";123455295;18
24524;"Test";19.0;"20181117";"4210653312665358";123455295;59
24525;"Entertainment";19.0;"20181202";"4210653312665358";123455295;145
24526;"Education";25.0;"20181011";"4210653312665358";123455295;66
24527;"Bills";49.0;"20181228";"4210653312665358";123455295;66
24528;"Healthcare";85.0;"20181014";"4210653312665358";123455295;22
24529;"Healthcare";82.0;"20180715";"4210653312665358";123455295;10
24530;"Test";89.0;"20180402";"4210653312665358";123455295;111
24531;"Education";97.0;"20181113";"4210653312665358";123455295;170
24532;"Test";58.0;"20180113";"4210653312665358";123455295;40
24533;"Test";33.0;"20180801";"4210653312665358";123455295;3
24534;"Grocery";55.0;"20181113";"4210653312665358";123455295;5
24535;"Bills";94.0;"20180426";"4210653312665358";123455295;63
24536;"Grocery";52.0;"20180413";"4210653312665358";123455295;166
24537;"Gas";44.0;"20180606";"4210653312665358";123455295;53
24538;"Test";94.0;"20180618";"4210653312665358";123455295;90
24539;"Grocery";87.0;"20181108";"4210653312665358";123455295;43
24540;"Gas";8.0;"20180721";"4210653312665358";123455295;66
24541;"Bills";84.0;"20180324";"4210653312665358";123455295;58
24542;"Education";69.0;"20180311";"4210653312665358";123455295;74
24543;"Gas";97.0;"20180524";"4210653312665358";123455295;49
24544;"Test";57.0;"20180612";"4210653312665358";123455295;89
24545;"Test";12.0;"20180722";"4210653312665358";123455295;66
24546;"Healthcare";29.0;"20181024";"4210653312665358";123455295;52
24547;"Entertainment";89.0;"20180103";"4210653312665358";123455295;42
24548;"Entertainment";17.0;"20180527";"4210653312665358";123455295;158
24549;"Gas";45.0;"20180702";"4210653312665358";123455295;99
24550;"Entertainment";94.0;"20180320";"4210653312665358";123455295;28
24551;"Entertainment";64.0;"20181202";"4210653312665358";123455295;77
24552;"Gas";89.0;"20181220";"4210653312665358";123455295;144
24553;"Gas";88.0;"20180711";"4210653312665358";123455295;178
24554;"Grocery";23.0;"20180123";"4210653312665358";123455295;57
24555;"Bills";32.0;"20181216";"4210653312665358";123455295;24
24556;"Test";23.0;"20180206";"4210653312665358";123455295;12
24557;"Healthcare";75.0;"20180802";"4210653312665358";123455295;40
24558;"Education";17.0;"20180609";"4210653386674994";123455265;4
24559;"Grocery";30.0;"20180507";"4210653386674994";123455265;114
24560;"Gas";55.0;"20181218";"4210653386674994";123455265;52
24561;"Bills";90.0;"20181023";"4210653386674994";123455265;81
24562;"Entertainment";62.0;"20180514";"4210653386674994";123455265;81
24563;"Healthcare";24.0;"20180112";"4210653386674994";123455265;3
24564;"Gas";74.0;"20180606";"4210653386674994";123455265;15
24565;"Gas";75.0;"20180314";"4210653386674994";123455265;25
24566;"Entertainment";20.0;"20181226";"4210653386674994";123455265;24
24567;"Grocery";43.0;"20180208";"4210653386674994";123455265;43
24568;"Entertainment";31.0;"20180106";"4210653386674994";123455265;37
24569;"Bills";51.0;"20180813";"4210653386674994";123455265;117
24570;"Bills";20.0;"20181025";"4210653386674994";123455265;85
24571;"Test";59.0;"20180415";"4210653386674994";123455265;27
24572;"Grocery";96.0;"20180926";"4210653386674994";123455265;111
24573;"Bills";33.0;"20180408";"4210653386674994";123455265;57
24574;"Healthcare";52.0;"20180821";"4210653386674994";123455265;136
24575;"Gas";75.0;"20180704";"4210653386674994";123455265;145
24576;"Education";9.0;"20180109";"4210653386674994";123455265;23
24577;"Entertainment";28.0;"20180119";"4210653386674994";123455265;69
24578;"Education";20.0;"20180704";"4210653386674994";123455265;24
24579;"Bills";15.0;"20180212";"4210653386674994";123455265;103
24580;"Gas";83.0;"20180805";"4210653386674994";123455265;30
24581;"Grocery";59.0;"20180303";"4210653386674994";123455265;100
24582;"Healthcare";87.0;"20180117";"4210653386674994";123455265;43
24583;"Healthcare";2.0;"20180607";"4210653386674994";123455265;11
24584;"Test";53.0;"20180122";"4210653386674994";123455265;75
24585;"Education";43.0;"20180402";"4210653386674994";123455265;63
24586;"Grocery";20.0;"20180421";"4210653386674994";123455265;107
24587;"Education";50.0;"20180309";"4210653386674994";123455265;79
24588;"Test";71.0;"20181226";"4210653386674994";123455265;76
24589;"Healthcare";48.0;"20180126";"4210653386674994";123455265;19
24590;"Test";49.0;"20180111";"4210653386674994";123455265;5
24591;"Healthcare";7.0;"20180823";"4210653386674994";123455265;91
24592;"Test";95.0;"20180224";"4210653386674994";123455265;77
24593;"Test";62.0;"20181115";"4210653386674994";123455265;28
24594;"Bills";1.0;"20180720";"4210653386674994";123455265;105
24595;"Gas";2.0;"20180312";"4210653386674994";123455265;8
24596;"Bills";35.0;"20181023";"4210653386674994";123455265;123
24597;"Bills";56.0;"20180806";"4210653386674994";123455265;168
24598;"Education";58.0;"20180610";"4210653386674994";123455265;79
24599;"Bills";10.0;"20181220";"4210653386674994";123455265;90
24600;"Entertainment";69.0;"20180908";"4210653386674994";123455265;93
24601;"Education";76.0;"20180816";"4210653386674994";123455265;93
24602;"Healthcare";45.0;"20180521";"4210653386674994";123455265;17
24603;"Entertainment";19.0;"20180402";"4210653386674994";123455265;57
24604;"Education";46.0;"20180104";"4210653386674994";123455265;7
24605;"Education";55.0;"20180717";"4210653386674994";123455265;23
24606;"Healthcare";85.0;"20180318";"4210653386674994";123455265;145
24607;"Bills";9.0;"20180206";"4210653386674994";123455265;19
24608;"Entertainment";63.0;"20181009";"4210653386674994";123455265;188
24609;"Bills";75.0;"20180220";"4210653386674994";123455265;111
24610;"Bills";23.0;"20180512";"4210653386674994";123455265;44
24611;"Entertainment";16.0;"20180817";"4210653386674994";123455265;99
24612;"Test";65.0;"20180918";"4210653350854058";123455258;156
24613;"Entertainment";99.0;"20180122";"4210653350854058";123455258;53
24614;"Grocery";66.0;"20180717";"4210653350854058";123455258;160
24615;"Test";82.0;"20180722";"4210653350854058";123455258;74
24616;"Gas";37.0;"20180227";"4210653350854058";123455258;80
24617;"Education";58.0;"20180527";"4210653350854058";123455258;39
24618;"Gas";4.0;"20180720";"4210653350854058";123455258;83
24619;"Healthcare";10.0;"20180526";"4210653350854058";123455258;54
24620;"Gas";85.0;"20180613";"4210653350854058";123455258;170
24621;"Gas";82.0;"20181105";"4210653350854058";123455258;188
24622;"Entertainment";86.0;"20180717";"4210653350854058";123455258;39
24623;"Gas";22.0;"20181117";"4210653350854058";123455258;175
24624;"Education";75.0;"20180525";"4210653350854058";123455258;43
24625;"Education";52.0;"20180424";"4210653350854058";123455258;180
24626;"Bills";7.0;"20180203";"4210653350854058";123455258;139
24627;"Test";47.0;"20180309";"4210653350854058";123455258;2
24628;"Entertainment";66.0;"20181208";"4210653350854058";123455258;5
24629;"Gas";21.0;"20180915";"4210653350854058";123455258;89
24630;"Grocery";17.0;"20180312";"4210653350854058";123455258;83
24631;"Gas";96.0;"20180118";"4210653350854058";123455258;175
24632;"Healthcare";6.0;"20181002";"4210653350854058";123455258;5
24633;"Grocery";99.0;"20180221";"4210653350854058";123455258;145
24634;"Bills";57.0;"20181228";"4210653350854058";123455258;144
24635;"Bills";5.0;"20181211";"4210653350854058";123455258;22
24636;"Test";6.0;"20180701";"4210653350854058";123455258;67
24637;"Gas";98.0;"20180918";"4210653350854058";123455258;76
24638;"Grocery";9.0;"20180312";"4210653350854058";123455258;121
24639;"Gas";6.0;"20181021";"4210653350854058";123455258;99
24640;"Education";11.0;"20181114";"4210653350854058";123455258;76
24641;"Test";30.0;"20180622";"4210653350854058";123455258;85
24642;"Gas";64.0;"20180620";"4210653350854058";123455258;145
24643;"Test";2.0;"20181023";"4210653350854058";123455258;24
24644;"Grocery";17.0;"20180808";"4210653350854058";123455258;51
24645;"Bills";81.0;"20181025";"4210653350854058";123455258;93
24646;"Healthcare";54.0;"20180821";"4210653350854058";123455258;18
24647;"Grocery";100.0;"20180613";"4210653350854058";123455258;173
24648;"Entertainment";33.0;"20180919";"4210653350854058";123455258;103
24649;"Entertainment";25.0;"20180505";"4210653350854058";123455258;28
24650;"Education";93.0;"20180102";"4210653350854058";123455258;43
24651;"Healthcare";34.0;"20181201";"4210653350854058";123455258;29
24652;"Education";56.0;"20180204";"4210653350854058";123455258;149
24653;"Grocery";17.0;"20180315";"4210653350854058";123455258;17
24654;"Entertainment";79.0;"20181118";"4210653350854058";123455258;73
24655;"Bills";19.0;"20180613";"4210653350854058";123455258;15
24656;"Healthcare";75.0;"20181005";"4210653350854058";123455258;105
24657;"Test";14.0;"20180226";"4210653350854058";123455258;75
24658;"Grocery";99.0;"20180821";"4210653350854058";123455258;51
24659;"Bills";95.0;"20181016";"4210653350854058";123455258;81
24660;"Education";33.0;"20180815";"4210653350854058";123455258;164
24661;"Grocery";76.0;"20180601";"4210653350854058";123455258;14
24662;"Bills";64.0;"20180220";"4210653350854058";123455258;95
24663;"Gas";98.0;"20181125";"4210653350854058";123455258;79
24664;"Gas";68.0;"20180603";"4210653350854058";123455258;180
24665;"Entertainment";47.0;"20180322";"4210653350854058";123455258;44
24666;"Bills";73.0;"20180414";"4210653350854058";123455258;160
24667;"Gas";51.0;"20180218";"4210653350854058";123455258;56
24668;"Test";83.0;"20180816";"4210653350854058";123455258;37
24669;"Test";99.0;"20180515";"4210653350854058";123455258;42
24670;"Education";21.0;"20180428";"4210653350854058";123455258;19
24671;"Bills";23.0;"20180414";"4210653350854058";123455258;95
24672;"Bills";43.0;"20180423";"4210653350854058";123455258;78
24673;"Bills";71.0;"20180718";"4210653350854058";123455258;107
24674;"Education";71.0;"20181018";"4210653350854058";123455258;57
24675;"Gas";83.0;"20180727";"4210653350854058";123455258;76
24676;"Test";40.0;"20180618";"4210653350854058";123455258;75
24677;"Healthcare";2.0;"20180708";"4210653350854058";123455258;35
24678;"Bills";87.0;"20180717";"4210653350854058";123455258;19
24679;"Test";21.0;"20180525";"4210653350854058";123455258;5
24680;"Test";88.0;"20181115";"4210653350854058";123455258;75
24681;"Test";84.0;"20180214";"4210653350854058";123455258;27
24682;"Test";41.0;"20180804";"4210653350854058";123455258;43
24683;"Test";100.0;"20180403";"4210653350854058";123455258;8
24684;"Education";18.0;"20181004";"4210653350854058";123455258;37
24685;"Bills";90.0;"20180322";"4210653350854058";123455258;51
24686;"Entertainment";62.0;"20180411";"4210653350854058";123455258;67
24687;"Bills";42.0;"20180228";"4210653350854058";123455258;74
24688;"Gas";27.0;"20180324";"4210653350854058";123455258;46
24689;"Education";45.0;"20180825";"4210653350854058";123455258;166
24690;"Gas";96.0;"20180921";"4210653350854058";123455258;75
24691;"Gas";65.0;"20180707";"4210653350854058";123455258;89
24692;"Test";32.0;"20181118";"4210653350854058";123455258;104
